"Year","c","chemistry","MWh","chem_share_mwh"
"2022","Eastern Europe/Central Asia","LFP",7.788,0.0974736697184553
"2022","Eastern Europe/Central Asia","NMC 111",0.0279896026047923,0.000350314494074261
"2022","Eastern Europe/Central Asia","NMC 532",12.8134114674205,0.16037111419389
"2022","Eastern Europe/Central Asia","NMC 622",9.80065982241584,0.122663877574871
"2022","Egypt","NMC 811",1.69018618676573,0.647531295213288
"2022","Egypt","NMC 111",0.00113730022835261,0.000435713825895566
"2022","Egypt","NMC 532",0.52064675564126,0.19946623080272
"2022","Egypt","NMC 622",0.398229757364662,0.152566760158096
"2022","Ethiopia","NMC 811",9.51547238315927,0.647531295213288
"2022","Ethiopia","NMC 111",0.00640281467153534,0.000435713825895566
"2022","Ethiopia","NMC 532",2.93115626164597,0.19946623080272
"2022","Ethiopia","NMC 622",2.24196854052322,0.152566760158096
"2022","Finland","NMC 721",270.084,0.245229522008361
"2022","Finland","NMCA 89:4:4:3",109.76,0.0996593368568211
"2022","Finland","NMC 811",463.301618113903,0.42066629032365
"2022","Finland","LFP",8.93,0.00810821681971039
"2022","Finland","NCA",17.1,0.015526372633488
"2022","Finland","NMC 111",0.287011058539267,0.00026059886811769
"2022","Finland","NMC 532",131.391318436722,0.119300033383264
"2022","Finland","NMC 622",100.497952390836,0.091249629106588
"2022","France","NMC 721",1035.932,0.0890130096584939
"2022","France","NMCA 89:4:4:3",1414.96,0.121581192729236
"2022","France","NMC 811",5552.36545236081,0.477089963084914
"2022","France","LFP",616.55,0.052977387613226
"2022","France","NCA",30.2,0.00259495110845743
"2022","France","NMC 111",3.69366914770114,0.000317380491692122
"2022","France","NMC 532",1690.93156777824,0.145294196891781
"2022","France","NMC 622",1293.35151071325,0.1111319184222
"2022","Germany","NMC 721",6179.826,0.208079875102902
"2022","Germany","NMCA 89:4:4:3",4315.44,0.145304449706847
"2022","Germany","NMC 811",12086.5759680313,0.406965053360674
"2022","Germany","LFP",847.675,0.0285419214275374
"2022","Germany","LMO",0.5978,2.01284226022731e-05
"2022","Germany","NCA",69.6,0.00234348981786251
"2022","Germany","NMC 111",7.6637830104496,0.000258045940392188
"2022","Germany","NMC 532",3508.41726824318,0.118131323921564
"2022","Germany","NMC 622",2683.5011307151,0.0903557122996173
"2022","Greece","NMC 721",39.802,0.188875506924929
"2022","Greece","NMCA 89:4:4:3",38.72,0.183741008696378
"2022","Greece","NMC 811",81.5430224669561,0.386952407030732
"2022","Greece","LFP",6.7027,0.031806840366457
"2022","Greece","NCA",0.2,0.000949075458142451
"2022","Greece","NMC 111",0.0540996664788189,0.000256723328743694
"2022","Greece","NMC 532",24.7663854550274,0.117525843111313
"2022","Greece","NMC 622",18.9431924115377,0.0898925950833037
"2022","Hungary","NMC 721",42.167,0.128352328313123
"2022","Hungary","NMCA 89:4:4:3",28.64,0.0871774298121241
"2022","Hungary","NMC 811",160.001421813981,0.487029075419985
"2022","Hungary","LFP",13.1953,0.0401652353212263
"2022","Hungary","NMC 111",0.104483783307313,0.000318038676179417
"2022","Hungary","NMC 532",47.8318226268846,0.145595508374344
"2022","Hungary","NMC 622",36.5853717758272,0.111362384083018
"2022","India","NMC 811",416.33855952023,0.254038278991931
"2022","India","LFP",997.7473,0.60879781890231
"2022","India","NMC 111",0.277886906025336,0.000169558907640979
"2022","India","NMC 532",127.214355937351,0.0776226830458187
"2022","India","NMC 622",97.3030976363934,0.0593716601522999
"2022","Indonesia","NMCA 89:4:4:3",9.04,0.0228578306148782
"2022","Indonesia","NMC 811",110.15187239438,0.278521331980356
"2022","Indonesia","LFP",216.3376,0.547014183233326
"2022","Indonesia","NMC 111",0.0741194967800076,0.000187412710470954
"2022","Indonesia","NMC 532",33.9313002549661,0.0857960081604634
"2022","Indonesia","NMC 622",25.9532078538738,0.0656232333005058
"2022","Ireland","NMC 721",374.541,0.332775185169785
"2022","Ireland","NMCA 89:4:4:3",62.72,0.0557259675545505
"2022","Ireland","NMC 811",430.966621317961,0.382908672778363
"2022","Ireland","LFP",31.065,0.0276008798163602
"2022","Ireland","NMC 111",0.279641830601896,0.000248458411655235
"2022","Ireland","NMC 532",128.017746075155,0.113742231571919
"2022","Ireland","NMC 622",97.9175907762822,0.0869986046973669
"2022","Israel","NMC 721",98.426,0.0535503770495835
"2022","Israel","NMCA 89:4:4:3",372.72,0.202784798060683
"2022","Israel","NMC 811",684.863040484694,0.372611647788994
"2022","Israel","LFP",298.5897,0.1624529191283
"2022","Israel","NCA",28.8,0.015669140867535
"2022","Israel","NMC 111",0.438359436675021,0.000238497075134521
"2022","Israel","NMC 532",200.677369809531,0.109182013071943
"2022","Israel","NMC 622",153.4931302691,0.0835106069578275
"2022","Italy","NMC 721",428.333,0.149106247752744
"2022","Italy","NMCA 89:4:4:3",401.84,0.139883816089264
"2022","Italy","NMC 811",1288.61793729182,0.448578525157911
"2022","Italy","LFP",64.2371,0.0223614639719979
"2022","Italy","NCA",1.2,0.000417729890770248
"2022","Italy","NMC 111",0.851035983310924,0.000296252640291685
"2022","Italy","NMC 532",389.597322324135,0.135622039082368
"2022","Italy","NMC 622",297.993304400737,0.103733925414654
"2022","Japan","NMC 721",23.7,0.00847254705284417
"2022","Japan","NMCA 89:4:4:3",159.76,0.0571128319477799
"2022","Japan","NMC 811",1643.90260379683,0.587681103838046
"2022","Japan","LFP",14.663,0.00524189693822169
"2022","Japan","NCA",67.34,0.024073473356056
"2022","Japan","NMC 111",1.09760704738458,0.000392385120443005
"2022","Japan","NMC 532",502.475541588117,0.1796307033337
"2022","Japan","NMC 622",384.331047567667,0.137395058412909
"2022","Kenya","NMC 811",2.36607935270936,0.621850601253477
"2022","Kenya","LFP",0.1509,0.039659386580462
"2022","Kenya","NMC 111",0.0015920983198224,0.000418433682835921
"2022","Kenya","NMC 532",0.72884960735314,0.191555522445568
"2022","Kenya","NMC 622",0.557478941617682,0.146516056037657
"2022","Malaysia","NMCA 89:4:4:3",18,0.160753325807696
"2022","Malaysia","NMC 811",61.4658301350886,0.548935367652578
"2022","Malaysia","LFP",1.0994,0.00981845591072118
"2022","Malaysia","NMC 111",0.0388253261696065,0.000346738905962935
"2022","Malaysia","NMC 532",17.7739172146303,0.158734239160138
"2022","Malaysia","NMC 622",13.5948273241115,0.121411872562904
"2022","Mexico","NMC 811",135.526472011647,0.264020185537105
"2022","Mexico","LFP",63.285,0.123286006000951
"2022","Mexico","NCA",242.65,0.472708372539004
"2022","Mexico","NMC 111",0.13477128917478,0.000262549007915903
"2022","Mexico","NMC 532",40.6387711447923,0.0791687095398302
"2022","Mexico","NMC 622",31.0835855543861,0.0605541773751936
"2022","Morocco","NMC 811",12.1829775537904,0.647531295213288
"2022","Morocco","NMC 111",0.00819773777731212,0.000435713825895566
"2022","Morocco","NMC 532",3.75285739943778,0.19946623080272
"2022","Morocco","NMC 622",2.87046730899449,0.152566760158096
"2022","Netherlands","NMC 721",1279.88,0.246595183837376
"2022","Netherlands","NMCA 89:4:4:3",357.2,0.0688219205446689
"2022","Netherlands","NMC 811",2304.35529978403,0.443981403551016
"2022","Netherlands","LFP",35.404,0.00682130816059198
"2022","Netherlands","LMO",0.0061,1.17529035644591e-06
"2022","Netherlands","NCA",13.9,0.00267812064829478
"2022","Netherlands","NMC 111",1.48274700308047,0.000285681680945829
"2022","Netherlands","NMC 532",678.789467675466,0.130782740232136
"2022","Netherlands","NMC 622",519.189185537425,0.100032466054614
"2022","New Zealand","NMC 721",1.539,0.00138430688905405
"2022","New Zealand","NMCA 89:4:4:3",446.88,0.401961704080881
"2022","New Zealand","NMC 811",304.085600022718,0.273520332016624
"2022","New Zealand","LFP",194.309,0.174777964460821
"2022","New Zealand","NMC 111",0.203887796975423,0.000183393945384752
"2022","New Zealand","NMC 532",93.3381682019557,0.0839562503272601
"2022","New Zealand","NMC 622",71.3920439783513,0.0642160482799752
"2022","Nigeria","NMC 811",27.9394497612908,0.65145144938656
"2022","Nigeria","NMC 111",0.0184790590700568,0.000430867820137494
"2022","Nigeria","NMC 532",8.45956231457417,0.197247768946423
"2022","Nigeria","NMC 622",6.470508865065,0.15086991384688
"2022","Norway","NMC 721",2209.592,0.202615474847764
"2022","Norway","NMCA 89:4:4:3",1527.68,0.140085413332159
"2022","Norway","NMC 811",4552.01003914328,0.417410850325674
"2022","Norway","LFP",366.7408,0.0336294489381067
"2022","Norway","NCA",77.4,0.00709743597606117
"2022","Norway","NMC 111",2.6848830608675,0.000246198780719874
"2022","Norway","NMC 532",1229.11753648522,0.112707790985244
"2022","Norway","NMC 622",940.121441310624,0.0862073868142701
"2022","Pakistan","NMC 811",0.398879277851386,0.461452195570784
"2022","Pakistan","LFP",0.2484,0.287366959740861
"2022","Pakistan","NMC 111",0.000268399716751669,0.000310504068430898
"2022","Pakistan","NMC 532",0.122871198174476,0.142146226485974
"2022","Pakistan","NMC 622",0.093981124257387,0.108724114133951
"2022","Peru","NMC 811",5.20841797304808,0.540713000056899
"2022","Peru","LFP",0.609,0.0632234622372178
"2022","Peru","NCA",0.98,0.101738904749546
"2022","Peru","NMC 111",0.00350466415859098,0.000363837441846975
"2022","Peru","NMC 532",1.60440662746168,0.166561809235575
"2022","Peru","NMC 622",1.22717073533164,0.127398986278914
"2022","Philippines","NMC 811",10.2077480908718,0.617136609586881
"2022","Philippines","LFP",0.7764,0.0469393307336538
"2022","Philippines","NMC 111",0.00686863632280029,0.000415261710516628
"2022","Philippines","NMC 532",3.14440560899716,0.190103419424876
"2022","Philippines","NMC 622",2.40507766380824,0.145405378544073
"2022","Poland","NMC 721",117.493,0.137162164055255
"2022","Poland","NMCA 89:4:4:3",64,0.0747140553014759
"2022","Poland","NMC 811",433.102075208997,0.505606443724203
"2022","Poland","LFP",20.25,0.0236399940602326
"2022","Poland","NCA",7.4,0.00863881264423315
"2022","Poland","NMC 111",0.264979711789449,0.000309339200631344
"2022","Poland","NMC 532",121.305547835659,0.141612959521395
"2022","Poland","NMC 622",92.7835972435541,0.108316231492574
"2022","Portugal","NMC 721",105.393,0.0865527724061947
"2022","Portugal","NMCA 89:4:4:3",168.88,0.138690730921011
"2022","Portugal","NMC 811",604.698007253373,0.496601187899392
"2022","Portugal","LFP",30.605,0.0251339994069017
"2022","Portugal","LMO",0.0366,3.00573232573959e-05
"2022","Portugal","NCA",4.1,0.00336707719550063
"2022","Portugal","NMC 111",0.375749320606045,0.000308579748448163
"2022","Portugal","NMC 532",172.014970041219,0.141265288514759
"2022","Portugal","NMC 622",131.569973384802,0.108050306584535
"2022","Rest of EU","NMC 721",208.733,0.202639075607083
"2022","Rest of EU","NMCA 89:4:4:3",110.16,0.106943897557532
"2022","Rest of EU","NMC 811",457.776150607518,0.444411453838523
"2022","Rest of EU","LFP",13.622,0.0132243080294907
"2022","Rest of EU","LMO",0.0511,4.96081442010701e-05
"2022","Rest of EU","NCA",8.14,0.0079023540860413
"2022","Rest of EU","NMC 111",0.286286989303394,0.000277928889398297
"2022","Rest of EU","NMC 532",131.059845454374,0.127233575582593
"2022","Rest of EU","NMC 622",100.244416948805,0.0973177982651375
"2022","Rest of Middle East/Africa","NMC 721",0.075,0.000349304953004512
"2022","Rest of Middle East/Africa","NMCA 89:4:4:3",54,0.251499566163248
"2022","Rest of Middle East/Africa","NMC 811",95.401773024455,0.444324157904724
"2022","Rest of Middle East/Africa","LFP",17.7346,0.0825971149273842
"2022","Rest of Middle East/Africa","NMC 111",0.0587193223178767,0.000273479334969369
"2022","Rest of Middle East/Africa","NMC 532",26.8812261671132,0.125196605906762
"2022","Rest of Middle East/Africa","NMC 622",20.5607814861139,0.0957597708099074
"2022","Rest of South America","NMC 721",1.875,0.00486140333546717
"2022","Rest of South America","NMC 811",134.930777030163,0.349841562406192
"2022","Rest of South America","LFP",126.2461,0.327324379535851
"2022","Rest of South America","NCA",60.404,0.156612377106965
"2022","Rest of South America","NMC 111",0.0769337723814671,0.000199469918754846
"2022","Rest of South America","NMC 532",35.2196526397209,0.0913156996355916
"2022","Rest of South America","NMC 622",26.9386365577349,0.0698451080611788
"2022","Rest of South Asia/Oceania","NMCA 89:4:4:3",28.88,0.280733133411423
"2022","Rest of South Asia/Oceania","NMC 811",22.115872692658,0.214981240967382
"2022","Rest of South Asia/Oceania","LFP",40.1875,0.390649681404832
"2022","Rest of South Asia/Oceania","NCA",0.2,0.00194413527293229
"2022","Rest of South Asia/Oceania","NMC 111",0.0142038350103696,0.00013807088327285
"2022","Rest of South Asia/Oceania","NMC 532",6.50239965793788,0.0632077226684994
"2022","Rest of South Asia/Oceania","NMC 622",4.97352381439377,0.0483460153916584
"2022","Romania","NMC 721",42.702,0.0868761511313817
"2022","Romania","NMCA 89:4:4:3",47.12,0.0958644616484171
"2022","Romania","NMC 811",247.597763794178,0.503731458647726
"2022","Romania","LFP",25.8164,0.0525228201973726
"2022","Romania","NMC 111",0.158590595492877,0.000322648600582057
"2022","Romania","NMC 532",72.6014793280972,0.147705894114319
"2022","Romania","NMC 622",55.5310662822315,0.112976565660201
"2022","Russia","NMCA 89:4:4:3",3.12,0.0609401185207177
"2022","Russia","NMC 811",31.1318801050054,0.608070661337117
"2022","Russia","NMC 111",0.0209481621786418,0.000409161373704375
"2022","Russia","NMC 532",9.58989755128702,0.187310735056722
"2022","Russia","NMC 622",7.3350741815289,0.14326932371174
"2022","Saudi Arabia","NMC 811",23.2254139110643,0.663484679735133
"2022","Saudi Arabia","NMC 111",0.0145619046324905,0.000415992613454302
"2022","Saudi Arabia","NMC 532",6.66632100641155,0.190438020820094
"2022","Saudi Arabia","NMC 622",5.09890317789169,0.145661306831319
"2022","Singapore","NMCA 89:4:4:3",45.6,0.195889415270095
"2022","Singapore","NMC 811",85.3134827363161,0.366491408944569
"2022","Singapore","LFP",57.0793,0.245202427654087
"2022","Singapore","NMC 111",0.0553703822806607,0.000237861223864919
"2022","Singapore","NMC 532",25.3481087705404,0.108890925554034
"2022","Singapore","NMC 622",19.3881381108628,0.08328796135335
"2022","Slovakia","NMC 721",28.075,0.258380216036231
"2022","Slovakia","NMCA 89:4:4:3",1.44,0.0132526272873437
"2022","Slovakia","NMC 811",53.4421788638049,0.491839776323306
"2022","Slovakia","LFP",0.33,0.00303706042001625
"2022","Slovakia","NMC 111",0.0313624633310499,0.000288635442596796
"2022","Slovakia","NMC 532",14.3574795600644,0.132134948191103
"2022","Slovakia","NMC 622",10.9816791127997,0.101066736299403
"2022","South Africa","NMC 811",21.6084928909029,0.652641188152662
"2022","South Africa","NMC 111",0.0142170371392942,0.000429397092034389
"2022","South Africa","NMC 532",6.5084434847312,0.196574481632991
"2022","South Africa","NMC 622",4.97814658722656,0.150354933122312
"2022","South Korea","NMC 721",244.575,0.0215951516242327
"2022","South Korea","NMC 811",6559.25533933353,0.579160231401268
"2022","South Korea","LFP",139.7,0.0123350411199235
"2022","South Korea","LMO",0.1037,9.15636194800338e-06
"2022","South Korea","NCA",972.046,0.0858283992874531
"2022","South Korea","NMC 111",4.21509123814683,0.000372178409067792
"2022","South Korea","NMC 532",1929.63434206983,0.170380235904424
"2022","South Korea","NMC 622",1475.92932735849,0.130319605891683
"2022","Spain","NMC 721",236.673,0.112436330474724
"2022","Spain","NMCA 89:4:4:3",277.6,0.131879535645314
"2022","Spain","NMC 811",986.422007538267,0.468619871413779
"2022","Spain","LFP",78.4246,0.0372572040027719
"2022","Spain","LMO",0.0366,1.73875756650522e-05
"2022","Spain","NCA",5.5,0.00261288705349145
"2022","Spain","NMC 111",0.643177003383523,0.000305554339135315
"2022","Spain","NMC 532",294.441179001397,0.139880280841365
"2022","Spain","NMC 622",225.210736456952,0.106990948653754
"2022","Sweden","NMC 721",1586.249,0.231116623495973
"2022","Sweden","NMCA 89:4:4:3",616.16,0.0897745680112507
"2022","Sweden","NMC 811",2929.93271537048,0.426891462971331
"2022","Sweden","LFP",164.6268,0.0239861397251924
"2022","Sweden","NCA",39.5,0.00575515359069788
"2022","Sweden","NMC 111",1.88757503657052,0.000275019854415962
"2022","Sweden","NMC 532",864.11643497462,0.125901843127221
"2022","Sweden","NMC 622",660.941174618334,0.0962991892239184
"2022","Switzerland","NMC 721",760.033,0.259488723570642
"2022","Switzerland","NMCA 89:4:4:3",537.2,0.183409591823183
"2022","Switzerland","NMC 811",993.465628211501,0.339186756069682
"2022","Switzerland","LFP",97.3368,0.0332325069943685
"2022","Switzerland","NCA",27.2,0.00928656161130038
"2022","Switzerland","NMC 111",0.63505900123635,0.000216820387565891
"2022","Switzerland","NMC 532",290.724823922196,0.0992586025473503
"2022","Switzerland","NMC 622",222.368188865067,0.0759204369959089
"2022","Thailand","NMC 721",0.13,0.000245206588436963
"2022","Thailand","NMCA 89:4:4:3",31.04,0.0585477885006409
"2022","Thailand","NMC 811",186.857476367121,0.352451417722477
"2022","Thailand","LFP",205.6439,0.387886455014399
"2022","Thailand","NCA",5.528,0.0104269386221502
"2022","Thailand","NMC 111",0.12481166328341,0.000235420324237446
"2022","Thailand","NMC 532",57.1377600520009,0.107773501640622
"2022","Thailand","NMC 622",43.7032519175951,0.0824332715870356
"2022","Turkey","NMCA 89:4:4:3",5.12,0.00928799365368809
"2022","Turkey","NMC 811",397.703906768909,0.721459250413395
"2022","Turkey","LFP",2.255,0.00409070814239583
"2022","Turkey","NMC 111",0.18069252788249,0.000327787314890904
"2022","Turkey","NMC 532",82.7195634585498,0.150058355554465
"2022","Turkey","NMC 622",63.2701372446591,0.114775904921166
"2022","United Arab Emirates","NMCA 89:4:4:3",424,0.820860544505452
