"Powertrain","Country","chemistry","share_units","year","ratio2024"
"BEV","Costa Rica","NMC 111",0.000180532522640536,2036,0.0292881608098585
"BEV","Costa Rica","NMC 111",0.000137817983559046,2037,0.0221831002286123
"BEV","Costa Rica","NMC 111",9.73541733744852e-05,2038,0.0155614944122686
"BEV","Costa Rica","NMC 111",5.89978092992574e-05,2039,0.00937376707033567
"BEV","Costa Rica","NMC 111",2.1962006820123e-05,2040,0.00346716308946823
"BEV","Costa Rica","NMC 111",1.42323660825808e-05,2041,0.00222588149949233
"BEV","Costa Rica","NMC 111",9.21657290493344e-06,2042,0.00142671810989412
"BEV","Costa Rica","NMC 111",5.96452376917214e-06,2043,0.000913018324782449
"BEV","Costa Rica","NMC 111",3.85762524605443e-06,2044,0.000583336025251147
"BEV","Costa Rica","NMC 111",2.49358292437465e-06,2045,0.000372087550277645
"BEV","Costa Rica","NMC 111",1.61104059426379e-06,2046,0.000236943128100393
"BEV","Costa Rica","NMC 111",1.04036425880584e-06,2047,0.00015062539218405
"BEV","Costa Rica","NMC 111",6.71546709282627e-07,2048,9.55843969461224e-05
"BEV","Costa Rica","NMC 111",4.33304162410226e-07,2049,6.05463202535383e-05
"BEV","Costa Rica","NMC 111",2.79478142568089e-07,2050,3.82803209108023e-05
"BEV","Costa Rica","NMC 622",0.230460529807301,2022,1.31228151740801
"BEV","Costa Rica","NMC 622",0.194235937164835,2023,1.13224264953972
"BEV","Costa Rica","NMC 622",0.168982005899037,2024,1
"BEV","Costa Rica","NMC 622",0.15010555680069,2025,0.887551256536353
"BEV","Costa Rica","NMC 622",0.136748027238892,2026,0.808252219159989
"BEV","Costa Rica","NMC 622",0.129787951829875,2027,0.766098078129924
"BEV","Costa Rica","NMC 622",0.122675367688947,2028,0.724690272248774
"BEV","Costa Rica","NMC 622",0.117070498445126,2029,0.690065399746081
"BEV","Costa Rica","NMC 622",0.111707660351462,2030,0.657193269162947
"BEV","Costa Rica","NMC 622",0.103907328281102,2031,0.609149457799787
"BEV","Costa Rica","NMC 622",0.0968117125871514,2032,0.563083863952814
"BEV","Costa Rica","NMC 622",0.0888342146381268,2033,0.513908808674667
"BEV","Costa Rica","NMC 622",0.0808794848572998,2034,0.464057132107058
"BEV","Costa Rica","NMC 622",0.0733662479235152,2035,0.416834920381327
"BEV","Costa Rica","NMC 622",0.0665408742213301,2036,0.374763395268579
"BEV","Costa Rica","NMC 622",0.0600846219001095,2037,0.335746655743773
"BEV","Costa Rica","NMC 622",0.0536255529783031,2038,0.297577796769361
"BEV","Costa Rica","NMC 622",0.0470332283649884,2039,0.259426940755945
"BEV","Costa Rica","NMC 622",0.0406711189859765,2040,0.222905293798274
"BEV","Costa Rica","NMC 622",0.0360518354325361,2041,0.19574213752669
"BEV","Costa Rica","NMC 622",0.0319341904711927,2042,0.17161554952401
"BEV","Costa Rica","NMC 622",0.0282682157157391,2043,0.150222204224165
"BEV","Costa Rica","NMC 622",0.0250079926503411,2044,0.131283337454857
"BEV","Costa Rica","NMC 622",0.0221115296553391,2045,0.114543941796782
"BEV","Costa Rica","NMC 622",0.0195405881224103,2046,0.0997716782589567
"BEV","Costa Rica","NMC 622",0.0172604750937255,2047,0.0867556014967581
"BEV","Costa Rica","NMC 622",0.0152398159329255,2048,0.0753047747165289
"BEV","Costa Rica","NMC 622",0.0134503173685703,2049,0.065246833161613
"BEV","Costa Rica","NMC 622",0.0118665286961267,2050,0.0564265409815734
"BEV","Costa Rica","NMC 532",0.0641123268974465,2022,1.12398536180244
"BEV","Costa Rica","NMC 532",0.0693192630078442,2023,1.24409206727784
"BEV","Costa Rica","NMC 532",0.0548847640499196,2024,1
"BEV","Costa Rica","NMC 532",0.0414798138783582,2025,0.755130708713295
"BEV","Costa Rica","NMC 532",0.0294294285163595,2026,0.535545438025948
"BEV","Costa Rica","NMC 532",0.0248545262465688,2027,0.451693814060249
"BEV","Costa Rica","NMC 532",0.0204474212180709,2028,0.37189665016137
"BEV","Costa Rica","NMC 532",0.0169847908933423,2029,0.308241882827897
"BEV","Costa Rica","NMC 532",0.0139913005459152,2030,0.253429342165341
"BEV","Costa Rica","NMC 532",0.0121725677735382,2031,0.219709352740119
"BEV","Costa Rica","NMC 532",0.0110144149581387,2032,0.197240126782256
"BEV","Costa Rica","NMC 532",0.0102635101231057,2033,0.182805967701625
"BEV","Costa Rica","NMC 532",0.00961978178072994,2034,0.169936611904538
"BEV","Costa Rica","NMC 532",0.00880896796532265,2035,0.15409249105644
"BEV","Costa Rica","NMC 532",0.00843673378635738,2036,0.146295735825421
"BEV","Costa Rica","NMC 532",0.00796584572790791,2037,0.137046804559558
"BEV","Costa Rica","NMC 532",0.00749349825048433,2038,0.128027130075728
"BEV","Costa Rica","NMC 532",0.00696302936168851,2039,0.118248916668405
"BEV","Costa Rica","NMC 532",0.00639683779269575,2040,0.107941452855695
"BEV","Costa Rica","NMC 532",0.00598455760792315,2041,0.100040915652479
"BEV","Costa Rica","NMC 532",0.00559481896358867,2042,0.0925710994557013
"BEV","Costa Rica","NMC 532",0.00522701779605404,2043,0.0855221029932087
"BEV","Costa Rica","NMC 532",0.00488045002445108,2044,0.0788822528194897
"BEV","Costa Rica","NMC 532",0.00455433822053463,2045,0.0726385683382575
"BEV","Costa Rica","NMC 532",0.00424785396270724,2046,0.0667771506651163
"BEV","Costa Rica","NMC 532",0.00396013642477524,2047,0.0612835036867979
"BEV","Costa Rica","NMC 532",0.00369030769281094,2048,0.0561427950625988
"BEV","Costa Rica","NMC 532",0.00343748525418876,2049,0.0513400643882017
"BEV","Costa Rica","NMC 532",0.00320079205772676,2050,0.046860385260345
"BEV","Croatia","NMC 811",0.277834385069658,2022,0.915486817373781
"BEV","Croatia","NMC 811",0.280278759259657,2023,0.888992420748176
"BEV","Croatia","NMC 811",0.311812622336952,2024,1
"BEV","Croatia","NMC 811",0.35295713515881,2025,1.18746411914938
"BEV","Croatia","NMC 811",0.383659183788008,2026,1.34315936097992
"BEV","Croatia","NMC 811",0.396774832545145,2027,1.41089517713085
"BEV","Croatia","NMC 811",0.409829575940314,2028,1.48212803024089
"BEV","Croatia","NMC 811",0.420863682401337,2029,1.54756086230936
"BEV","Croatia","NMC 811",0.431296465163625,2030,1.61323796724091
"BEV","Croatia","NMC 811",0.439584307895318,2031,1.65378092305534
"BEV","Croatia","NMC 811",0.447308349730006,2032,1.69150362841649
"BEV","Croatia","NMC 811",0.454226376857044,2033,1.72003069178444
"BEV","Croatia","NMC 811",0.461266915225609,2034,1.74948671634458
"BEV","Croatia","NMC 811",0.468655076533113,2035,1.78438223184772
"BEV","Croatia","NMC 811",0.47467025906497,2036,1.81102907113152
"BEV","Croatia","NMC 811",0.480321909411445,2037,1.83561936395619
"BEV","Croatia","NMC 811",0.485686836674892,2038,1.85797093507114
"BEV","Croatia","NMC 811",0.490863004145987,2039,1.87772671108129
"BEV","Croatia","NMC 811",0.496140166924807,2040,1.89967810941871
"BEV","Croatia","NMC 811",0.500375414007918,2041,1.914205585471
"BEV","Croatia","NMC 811",0.50427808918193,2042,1.92577482445329
"BEV","Croatia","NMC 811",0.507879047267853,2043,1.93431685781573
"BEV","Croatia","NMC 811",0.511206609124328,2044,1.93975871778864
"BEV","Croatia","NMC 811",0.514286664635015,2045,1.94202512848511
"BEV","Croatia","NMC 811",0.517142794601402,2046,1.94104058126611
"BEV","Croatia","NMC 811",0.519796406349693,2047,1.93673178426563
"BEV","Croatia","NMC 811",0.522266877934399,2048,1.92903046020262
"BEV","Croatia","NMC 811",0.524571706349733,2049,1.91787644953352
"BEV","Croatia","NMC 811",0.526726655894679,2050,1.90322105736169
"BEV","Croatia","NMC 721",0.0331220557066848,2022,0.915486817373781
"BEV","Croatia","NMC 721",0.0334134620352025,2023,0.888992420748176
"BEV","Croatia","NMC 721",0.0371727748691099,2024,1
"BEV","Croatia","NMC 721",0.0420778223324335,2025,1.18746411914938
"BEV","Croatia","NMC 721",0.0457379703186184,2026,1.34315936097992
"BEV","Croatia","NMC 721",0.0473015537773551,2027,1.41089517713085
"BEV","Croatia","NMC 721",0.0488578763969,2028,1.48212803024089
"BEV","Croatia","NMC 721",0.0501733085698612,2029,1.54756086230936
"BEV","Croatia","NMC 721",0.0514170538742503,2030,1.61323796724091
"BEV","Croatia","NMC 721",0.0524050899252185,2031,1.65378092305534
"BEV","Croatia","NMC 721",0.0533259123924057,2032,1.69150362841649
"BEV","Croatia","NMC 721",0.0541506457306664,2033,1.72003069178444
"BEV","Croatia","NMC 721",0.0549899842595896,2034,1.74948671634458
"BEV","Croatia","NMC 721",0.0558707646940768,2035,1.78438223184772
"BEV","Croatia","NMC 721",0.0565878653180909,2036,1.81102907113152
"BEV","Croatia","NMC 721",0.0572616274140379,2037,1.83561936395619
"BEV","Croatia","NMC 721",0.0579012077872075,2038,1.85797093507114
"BEV","Croatia","NMC 721",0.058518285141696,2039,1.87772671108129
"BEV","Croatia","NMC 721",0.0591474026625151,2040,1.89967810941871
"BEV","Croatia","NMC 721",0.0596523080930766,2041,1.914205585471
"BEV","Croatia","NMC 721",0.0601175659281941,2042,1.92577482445329
"BEV","Croatia","NMC 721",0.0605468545286295,2043,1.93431685781573
"BEV","Croatia","NMC 721",0.0609435501685518,2044,1.93975871778864
"BEV","Croatia","NMC 721",0.0613107393131893,2045,1.94202512848511
"BEV","Croatia","NMC 721",0.0616512331502948,2046,1.94104058126611
"BEV","Croatia","NMC 721",0.0619675837565338,2047,1.93673178426563
"BEV","Croatia","NMC 721",0.0622621012887316,2048,1.92903046020262
"BEV","Croatia","NMC 721",0.0625368716529106,2049,1.91787644953352
"BEV","Croatia","NMC 721",0.0627937741916475,2050,1.90322105736169
"BEV","Croatia","NMCA 89:4:4:3",0.16421075505286,2022,0.915486817373781
"BEV","Croatia","NMCA 89:4:4:3",0.16565547375199,2023,0.888992420748176
"BEV","Croatia","NMCA 89:4:4:3",0.184293193717277,2024,1
"BEV","Croatia","NMCA 89:4:4:3",0.208611175507276,2025,1.18746411914938
"BEV","Croatia","NMCA 89:4:4:3",0.226757261297939,2026,1.34315936097992
"BEV","Croatia","NMCA 89:4:4:3",0.234509111684915,2027,1.41089517713085
"BEV","Croatia","NMCA 89:4:4:3",0.242224964671955,2028,1.48212803024089
"BEV","Croatia","NMCA 89:4:4:3",0.248746543895649,2029,1.54756086230936
"BEV","Croatia","NMCA 89:4:4:3",0.2549127177991,2030,1.61323796724091
"BEV","Croatia","NMCA 89:4:4:3",0.259811150051787,2031,1.65378092305534
"BEV","Croatia","NMCA 89:4:4:3",0.264376354396152,2032,1.69150362841649
"BEV","Croatia","NMCA 89:4:4:3",0.268465173199923,2033,1.72003069178444
"BEV","Croatia","NMCA 89:4:4:3",0.272626400836275,2034,1.74948671634458
"BEV","Croatia","NMCA 89:4:4:3",0.276993086934014,2035,1.78438223184772
"BEV","Croatia","NMCA 89:4:4:3",0.280548290027718,2036,1.81102907113152
"BEV","Croatia","NMCA 89:4:4:3",0.283888631686497,2037,1.83561936395619
"BEV","Croatia","NMCA 89:4:4:3",0.287059509029535,2038,1.85797093507114
"BEV","Croatia","NMCA 89:4:4:3",0.290118822110943,2039,1.87772671108129
"BEV","Croatia","NMCA 89:4:4:3",0.293237827284582,2040,1.89967810941871
"BEV","Croatia","NMCA 89:4:4:3",0.295741020405112,2041,1.914205585471
"BEV","Croatia","NMCA 89:4:4:3",0.298047650798934,2042,1.92577482445329
"BEV","Croatia","NMCA 89:4:4:3",0.300175954846163,2043,1.93431685781573
"BEV","Croatia","NMCA 89:4:4:3",0.302142671258172,2044,1.93975871778864
"BEV","Croatia","NMCA 89:4:4:3",0.303963101947079,2045,1.94202512848511
"BEV","Croatia","NMCA 89:4:4:3",0.305651184069067,2046,1.94104058126611
"BEV","Croatia","NMCA 89:4:4:3",0.307219570173238,2047,1.93673178426563
"BEV","Croatia","NMCA 89:4:4:3",0.308679713431458,2048,1.92903046020262
"BEV","Croatia","NMCA 89:4:4:3",0.310041955236965,2049,1.91787644953352
"BEV","Croatia","NMCA 89:4:4:3",0.311315612893801,2050,1.90322105736169
"BEV","Croatia","LFP",0.115868075014324,2022,0.842157242988723
"BEV","Croatia","LFP",0.135650674739353,2023,0.949058810219396
"BEV","Croatia","LFP",0.141361256544503,2024,1
"BEV","Croatia","LFP",0.131875809617819,2025,0.978649015627184
"BEV","Croatia","LFP",0.124156587356499,2026,0.958771257837829
"BEV","Croatia","LFP",0.121097643613292,2027,0.949838172331645
"BEV","Croatia","LFP",0.118215768266308,2028,0.943020487073641
"BEV","Croatia","LFP",0.11441695666654,2029,0.9280256368697
"BEV","Croatia","LFP",0.110538992557737,2030,0.912013637893936
"BEV","Croatia","LFP",0.109256496014263,2031,0.906663974894844
"BEV","Croatia","LFP",0.107010148227259,2032,0.892594464221044
"BEV","Croatia","LFP",0.106261441031164,2033,0.887570465395129
"BEV","Croatia","LFP",0.104826060951055,2034,0.876982455362227
"BEV","Croatia","LFP",0.10245627098982,2035,0.860471329270292
"BEV","Croatia","LFP",0.100666717706734,2036,0.84719347761622
"BEV","Croatia","LFP",0.0991386600816775,2037,0.835711874506837
"BEV","Croatia","LFP",0.0979694488432097,2038,0.826678308697495
"BEV","Croatia","LFP",0.0972505006690048,2039,0.820591896440027
"BEV","Croatia","LFP",0.0962027087694974,2040,0.812505342269004
"BEV","Croatia","LFP",0.0947239303427117,2041,0.79931068987538
"BEV","Croatia","LFP",0.093199735750416,2042,0.785079038896709
"BEV","Croatia","LFP",0.0916401336379926,2043,0.769868107852414
"BEV","Croatia","LFP",0.0900539387762441,2044,0.753732531254131
"BEV","Croatia","LFP",0.0884488827016633,2045,0.736724695224067
"BEV","Croatia","LFP",0.0868317194557403,2046,0.718895612557341
"BEV","Croatia","LFP",0.0852083255344912,2047,0.700295818144888
"BEV","Croatia","LFP",0.0835837933568364,2048,0.680976262530857
"BEV","Croatia","LFP",0.0819625178068234,2049,0.660989178768165
"BEV","Croatia","LFP",0.0803482756471253,2050,0.640388895549681
"BEV","Croatia","NCA",0.0252298026722046,2022,1.45622370791235
"BEV","Croatia","NCA",0.0207171492662397,2023,1.15102831968396
"BEV","Croatia","NCA",0.0178010471204188,2024,1
"BEV","Croatia","NCA",0.015802735344907,2025,0.931277131842033
"BEV","Croatia","NCA",0.0148621804335199,2026,0.911407537757311
"BEV","Croatia","NCA",0.0143381984608869,2027,0.893086163861443
"BEV","Croatia","NCA",0.0131613748124691,2028,0.833742275427932
"BEV","Croatia","NCA",0.0123868118436757,2029,0.797836626495255
"BEV","Croatia","NCA",0.0113927017754346,2030,0.746444301166209
"BEV","Croatia","NCA",0.0108034018103732,2031,0.711941760358095
"BEV","Croatia","NCA",0.0107407051270237,2032,0.711454063606791
"BEV","Croatia","NCA",0.0100128490175838,2033,0.66415532006314
"BEV","Croatia","NCA",0.00976306652108484,2034,0.648623581600786
"BEV","Croatia","NCA",0.00960910630013327,2035,0.640863745964003
"BEV","Croatia","NCA",0.00947270212451667,2036,0.633075378159429
"BEV","Croatia","NCA",0.00918352936054772,2037,0.614763386229066
"BEV","Croatia","NCA",0.00878724393698368,2038,0.588821158403165
"BEV","Croatia","NCA",0.00823950325952318,2039,0.552104459440204
"BEV","Croatia","NCA",0.00763654006101226,2040,0.512177394010438
"BEV","Croatia","NCA",0.00727433491701435,2041,0.487454463029931
"BEV","Croatia","NCA",0.00692424638040209,2042,0.463186679094578
"BEV","Croatia","NCA",0.00658669865121445,2043,0.439423477690322
"BEV","Croatia","NCA",0.0062619420219666,2044,0.416206095718178
"BEV","Croatia","NCA",0.0059500817088728,2045,0.393568791607147
"BEV","Croatia","NCA",0.00565110307049466,2046,0.371539940844953
"BEV","Croatia","NCA",0.00536489352618671,2047,0.35014300641325
"BEV","Croatia","NCA",0.00509126148138768,2048,0.329397384102617
"BEV","Croatia","NCA",0.00482995256114072,2049,0.309319123517844
"BEV","Croatia","NCA",0.00458066344390734,2050,0.289921526602488
"BEV","Croatia","NMC 111",0.017907216866534,2022,2.0391583266382
"BEV","Croatia","NMC 111",0.0129668688321359,2023,1.42134577233358
"BEV","Croatia","NMC 111",0.00902270876348504,2024,1
"BEV","Croatia","NMC 111",0.00675122142634856,2025,0.784942120917035
"BEV","Croatia","NMC 111",0.00487605261194369,2026,0.589938962288129
"BEV","Croatia","NMC 111",0.0036445427505015,2027,0.447868412189118
"BEV","Croatia","NMC 111",0.00226477007107128,2028,0.283050087597245
"BEV","Croatia","NMC 111",0.00184890794293694,2029,0.234951557130523
"BEV","Croatia","NMC 111",0.00144659558195685,2030,0.186993462092532
"BEV","Croatia","NMC 111",0.00114198005452758,2031,0.148474225382092
"BEV","Croatia","NMC 111",0.000865253999914593,2032,0.113074921942537
"BEV","Croatia","NMC 111",0.000619890221992096,2033,0.0811213901924757
"BEV","Croatia","NMC 111",0.000378202416474588,2034,0.0495723372254594
"BEV","Croatia","NMC 111",0.000280135320046223,2035,0.0368603271710418
"BEV","Croatia","NMC 111",0.000222127305135849,2036,0.0292881608098585
"BEV","Croatia","NMC 111",0.000167963631457321,2037,0.0221831002286123
"BEV","Croatia","NMC 111",0.000117709622282961,2038,0.0155614944122686
"BEV","Croatia","NMC 111",7.09063813252416e-05,2039,0.00937376707033567
"BEV","Croatia","NMC 111",2.62024492493912e-05,2040,0.00346716308946823
"BEV","Croatia","NMC 111",1.68365331914131e-05,2041,0.00222588149949233
"BEV","Croatia","NMC 111",1.08105058285267e-05,2042,0.00142671810989412
"BEV","Croatia","NMC 111",6.9367400725347e-06,2043,0.000913018324782449
"BEV","Croatia","NMC 111",4.44847130385364e-06,2044,0.000583336025251147
"BEV","Croatia","NMC 111",2.85127302282564e-06,2045,0.000372087550277645
"BEV","Croatia","NMC 111",1.82668317269122e-06,2046,0.000236943128100393
"BEV","Croatia","NMC 111",1.16978279918742e-06,2047,0.00015062539218405
"BEV","Croatia","NMC 111",7.48830716623286e-07,2048,9.55843969461224e-05
"BEV","Croatia","NMC 111",4.79198265709533e-07,2049,6.05463202535383e-05
"BEV","Croatia","NMC 111",3.06559571659324e-07,2050,3.82803209108023e-05
"BEV","Croatia","NMC 622",0.273481913664281,2022,1.31228151740801
"BEV","Croatia","NMC 622",0.245131621218488,2023,1.13224264953972
"BEV","Croatia","NMC 622",0.214122049322541,2024,1
"BEV","Croatia","NMC 622",0.181160125485416,2025,0.887551256536353
"BEV","Croatia","NMC 622",0.158537739170993,2026,0.808252219159989
"BEV","Croatia","NMC 622",0.147945391205697,2027,0.766098078129924
"BEV","Croatia","NMC 622",0.137606106596798,2028,0.724690272248774
"BEV","Croatia","NMC 622",0.128869951379423,2029,0.690065399746081
"BEV","Croatia","NMC 622",0.120653040483809,2030,0.657193269162947
"BEV","Croatia","NMC 622",0.111187448550038,2031,0.609149457799787
"BEV","Croatia","NMC 622",0.102252716156602,2032,0.563083863952814
"BEV","Croatia","NMC 622",0.0931944211138382,2033,0.513908808674667
"BEV","Croatia","NMC 622",0.0840196383096869,2034,0.464057132107058
"BEV","Croatia","NMC 622",0.0751791186695358,2035,0.416834920381327
"BEV","Croatia","NMC 622",0.0674514770298741,2036,0.374763395268579
"BEV","Croatia","NMC 622",0.0603294216140553,2037,0.335746655743773
"BEV","Croatia","NMC 622",0.0534177561072468,2038,0.297577796769361
"BEV","Croatia","NMC 622",0.046570477478306,2039,0.259426940755945
"BEV","Croatia","NMC 622",0.0399772073273966,2040,0.222905293798274
"BEV","Croatia","NMC 622",0.0351365736963336,2041,0.19574213752669
"BEV","Croatia","NMC 622",0.0308595030835249,2042,0.17161554952401
